OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ARC_Addres,ARC_Addr_1,ARC_Addr_2,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,County_Num,County_Nam,ESC_Region,ESC_Regi_1,ESC_Regi_2,District_N,District_1,District_T,District_S,District_C,District_2,District_Z,District_3,District_4,District_5,District_6,District_P,District_F,District_E,District_W,District_7,District_8,School_Num,School_Nam,Instructio,Charter_Ty,School_Str,School_Cit,School_Sta,School_Zip,School_Sit,School_S_1,School_S_2,School_S_3,Zip_5,School_Pho,School_Fax,School_Ema,School_Web,School_Pri,Grade_Rang,School_Enr,School_S_4,School_S_5,Performanc,GlobalID,School_Type
4778,World,M,98.82,A,"6203 Jessamine St, Houston, Texas, 77081","6203 Jessamine St, Houston, TX, 77081, USA",6203 Jessamine St,PointAddress, , ,"6203 Jessamine St, Houston, Texas, 77081", , ,20, ,6203, , , , , , ,Jessamine,St, , , , , , , , ,6203 Jessamine St, , , , ,Houston, ,Harris County,Texas,TX, , ,77081,6304,USA,ENG,0,-95.4913205912,29.7018153731,-95.4913139695,29.7013759938,-95.4923139695,-95.4903139695,29.7003759938,29.7023759938, ,6203 JESSAMINE, , , ,HOUSTON, ,TX,77081, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912354,MISTRAL CENTER FOR EARLY CHILDHOOD,REGULAR INSTRUCTIONAL, ,6203 JESSAMINE,HOUSTON,TX,77081-6304,6203 JESSAMINE,HOUSTON,TX,77081-6304,77081,(713) 773-6253,(713) 773-6257,EREYES@houstonisd.org,www.houstonisd.org,MS ELISA REYES,'EE-KG,263,Active,38644,https://txschools.gov/schools/101912354/overview,950c98ad-a7e4-40c6-ab44-4311d6557ad5,
4779,World,M,98.84,A,"3930 W Fuqua St, Houston, Texas, 77045","3930 W Fuqua St, Houston, TX, 77045, USA",3930 W Fuqua St,PointAddress, , ,"3930 W Fuqua St, Houston, Texas, 77045", , ,20, ,3930, , , , ,W, ,Fuqua,St, , , , , , , , ,3930 W Fuqua St, , , , ,Houston, ,Harris County,Texas,TX, , ,77045,6302,USA,ENG,0,-95.436445696,29.6135460956,-95.4364539941,29.6141039951,-95.4374539941,-95.4354539941,29.6131039951,29.6151039951, ,3930 W FUQUA, , , ,HOUSTON, ,TX,77045, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912355,KING EARLY CHILDHOOD CTR,REGULAR INSTRUCTIONAL, ,3930 W FUQUA,HOUSTON,TX,77045-6302,3930 W FUQUA,HOUSTON,TX,77045-6302,77045,(713) 797-7900,(713) 797-7904,mthomas5@houstonisd.org,www.houstonisd.org,MS MICHELLE THOMAS,'EE-KG,279,Active,38152,https://txschools.gov/schools/101912355/overview,cfe22cb9-1c42-4b5c-9430-d2fe035172a2,
4780,World,M,98.84,A,"205 N Delmar St, Houston, Texas, 77011","205 N Delmar St, Houston, TX, 77011, USA",205 N Delmar St,PointAddress, , ,"205 N Delmar St, Houston, Texas, 77011", , ,20, ,205, , , , ,N, ,Delmar,St, , , , , , , , ,205 N Delmar St, , , , ,Houston, ,Harris County,Texas,TX, , ,77011,2309,USA,ENG,0,-95.3195335694,29.7462985524,-95.319757031,29.7463930164,-95.320757031,-95.318757031,29.7453930164,29.7473930164, ,205 N DELMAR, , , ,HOUSTON, ,TX,77011, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912357,LAURENZO EARLY CHILDHOOD CTR,REGULAR INSTRUCTIONAL, ,205 N DELMAR,HOUSTON,TX,77011-2309,205 N DELMAR,HOUSTON,TX,77011-2309,77011,(713) 924-0350,(713) 924-0390,JBENAVI1@houstonisd.org,www.houstonisd.org,MS JANET BENAVIDEZ,'EE-KG,207,Active,38152,https://txschools.gov/schools/101912357/overview,e34893ab-f58e-4b1a-b1e5-654f460ea8d6,
4781,World,M,98.82,A,"7115 Lockwood Dr, Houston, Texas, 77016","7115 Lockwood Dr, Houston, TX, 77016, USA",7115 Lockwood Dr,PointAddress, , ,"7115 Lockwood Dr, Houston, Texas, 77016", , ,20, ,7115, , , , , , ,Lockwood,Dr, , , , , , , , ,7115 Lockwood Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77016,7027,USA,ENG,0,-95.3186756816,29.8242297162,-95.3195459746,29.8242080071,-95.3205459746,-95.3185459746,29.8232080071,29.8252080071, ,7115 LOCKWOOD, , , ,HOUSTON, ,TX,77016, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912358,COOK JR EL,REGULAR INSTRUCTIONAL, ,7115 LOCKWOOD,HOUSTON,TX,77016-7027,7115 LOCKWOOD,HOUSTON,TX,77016-7027,77016,(713) 636-6040,(713) 636-6088,sharrism@houstonisd.org,www.houstonisd.org,MS SHUNDRA L HARRIS-MOSELY,'EE-05,520,Active,38943,https://txschools.gov/schools/101912358/overview,06df5de3-a1de-44de-befa-6463fffee6b0,
4782,World,M,98.84,A,"620 E Canino Rd, Houston, Texas, 77037","620 E Canino Rd, Houston, TX, 77037, USA",620 E Canino Rd,PointAddress, , ,"620 E Canino Rd, Houston, Texas, 77037", , ,20, ,620, , , , ,E, ,Canino,Rd, , , , , , , , ,620 E Canino Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77037,4619,USA,ENG,0,-95.3899636843,29.8755361838,-95.3899549671,29.8747249832,-95.3909549671,-95.3889549671,29.8737249832,29.8757249832, ,620 E CANINO, , , ,HOUSTON, ,TX,77037, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912359,MORENO EL,REGULAR INSTRUCTIONAL, ,620 E CANINO,HOUSTON,TX,77037-4619,620 E CANINO,HOUSTON,TX,77037-4619,77037,(281) 405-2150,(281) 405-2176,acastro1@houstonisd.org,www.houstonisd.org,MS ADRIANA CASTRO,'EE-05,703,Active,38553,https://txschools.gov/schools/101912359/overview,49dc1d50-117a-4533-bcc2-584b53a39f71,
4783,World,M,98.82,A,"7647 Bellfort St, Houston, Texas, 77061","7647 Bellfort St, Houston, TX, 77061, USA",7647 Bellfort St,PointAddress, , ,"7647 Bellfort St, Houston, Texas, 77061", , ,20, ,7647, , , , , , ,Bellfort,St, , , , , , , , ,7647 Bellfort St, , , , ,Houston, ,Harris County,Texas,TX, , ,77061,1703,USA,ENG,0,-95.2837580141,29.6723775005,-95.2837580141,29.6728629804,-95.2847580141,-95.2827580141,29.6718629804,29.6738629804, ,7647 BELLFORT, , , ,HOUSTON, ,TX,77061, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912360,BELLFORT EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL, ,7647 BELLFORT,HOUSTON,TX,77061-1703,7647 BELLFORT,HOUSTON,TX,77061-1703,77061,(713) 640-0950,(713) 640-0957,Jesseye.Brown@houstonisd.org,www.houstonisd.org,JESSEYE BROWN,'EE-KG,347,Active,35977,https://txschools.gov/schools/101912360/overview,453dc61c-9816-48e5-987e-66657c754811,
4784,World,M,98.82,A,"6201 Bissonnet St, Houston, Texas, 77081","6201 Bissonnet St, Houston, TX, 77081, USA",6201 Bissonnet St,PointAddress, , ,"6201 Bissonnet St, Houston, Texas, 77081", , ,20, ,6201, , , , , , ,Bissonnet,St, , , , , , , , ,6201 Bissonnet St, , , , ,Houston, ,Harris County,Texas,TX, , ,77081,6809,USA,ENG,0,-95.4911568926,29.6956958294,-95.4909310003,29.6952800032,-95.4919310003,-95.4899310003,29.6942800032,29.6962800032, ,6201 BISSONNET, , , ,HOUSTON, ,TX,77081, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912364,ENERGIZED FOR EXCELLENCE ACADEMY EL,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,6201 BISSONNET,HOUSTON,TX,77081-6809,6201 BISSONNET,HOUSTON,TX,77081-6809,77081,(713) 773-3600,(713) 773-3630,AKHO@houstonisd.org,www.houstonisd.org,MS ARLENE KHO,'KG-05,1467,Active,35928,https://txschools.gov/schools/101912364/overview,4648d53a-d16a-4854-ae5e-0d7678390de4,
4785,World,M,100,A,"12583 S Gessner Dr, Houston, Texas, 77071","12583 S Gessner Dr, Houston, TX, 77071, USA",12583 S Gessner Dr,StreetAddress, , ,"12583 S Gessner Dr, Houston, Texas, 77071", , ,20, ,12583,12607,12581,12581-12607,R,S, ,Gessner,Dr, , , , , , , , ,12583 S Gessner Dr, , ,Brays Oaks, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77071,2848,USA,ENG,0,-95.5294987024,29.6384332632,-95.5294987024,29.6384332632,-95.5304987024,-95.5284987024,29.6374332632,29.6394332632, ,12583 S GESSNER DR, , , ,HOUSTON, ,TX,77071, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912369,GROSS EL,REGULAR INSTRUCTIONAL, ,12583 S GESSNER DR,HOUSTON,TX,77071-2848,12583 S GESSNER DR,HOUSTON,TX,77071-2848,77071,(713) 778-8450,(713) 778-8450,THARTJAC@houstonisd.org,www.houstonisd.org,MS TRACI HART-JACKSON,'EE-05,534,Active,36874,https://txschools.gov/schools/101912369/overview,0cd2b08f-6eac-4035-bd48-a3f17cd9d14f,
4786,World,M,98.82,A,"5858 Chimney Rock Rd, Houston, Texas, 77081","5858 Chimney Rock Rd, Houston, TX, 77081, USA",5858 Chimney Rock Rd,PointAddress, , ,"5858 Chimney Rock Rd, Houston, Texas, 77081", , ,20, ,5858, , , , , , ,Chimney Rock,Rd, , , , , , , , ,5858 Chimney Rock Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77081,2715,USA,ENG,0,-95.4765460619,29.718545107,-95.4775349588,29.7184870205,-95.4785349588,-95.4765349588,29.7174870205,29.7194870205, ,5858 CHIMNEY ROCK, , , ,HOUSTON, ,TX,77081, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912372,RODRIGUEZ EL,REGULAR INSTRUCTIONAL, ,5858 CHIMNEY ROCK,HOUSTON,TX,77081-2714,5858 CHIMNEY ROCK,HOUSTON,TX,77081-2714,77081,(713) 295-3870,(713) 295-3875,LuzDelcarmen.Deanda@houstonisd.org,www.houstonisd.org,MS LUZ DEANDA,'EE-05,961,Active,36363,https://txschools.gov/schools/101912372/overview,670ae51f-957f-4598-8241-b74a54599239,
4787,World,M,98.82,A,"5905 Waltrip St, Houston, Texas, 77087","5905 Waltrip St, Houston, TX, 77087, USA",5905 Waltrip St,PointAddress, , ,"5905 Waltrip St, Houston, Texas, 77087", , ,20, ,5905, , , , , , ,Waltrip,St, , , , , , , , ,5905 Waltrip St, , , , ,Houston, ,Harris County,Texas,TX, , ,77087,5140,USA,ENG,0,-95.306578919,29.6782924001,-95.3056600109,29.6785720203,-95.3066600109,-95.3046600109,29.6775720203,29.6795720203, ,5905 WALTRIP, , , ,HOUSTON, ,TX,77087, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912373,SEGUIN EL,REGULAR INSTRUCTIONAL, ,5905 WALTRIP,HOUSTON,TX,77087-5140,5905 WALTRIP,HOUSTON,TX,77087-5140,77087,(713) 845-5600,(713) 845-5615,mgarciao@houstonisd.org,www.houstonisd.org,MS MAYTE GARCIA-OLIVO,'EE-05,441,Active,36363,https://txschools.gov/schools/101912373/overview,69369cbc-01d7-46df-90c4-fb63b6765ec3,
4788,World,M,98.82,A,"11035 Bob White Dr, Houston, Texas, 77096","11035 Bob White Dr, Houston, TX, 77096, USA",11035 Bob White Dr,PointAddress, , ,"11035 Bob White Dr, Houston, Texas, 77096", , ,20, ,11035, , , , , , ,Bob White,Dr, , , , , , , , ,11035 Bob White Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77096,5714,USA,ENG,0,-95.5010724326,29.658918008,-95.4996539631,29.658918008,-95.5006539631,-95.4986539631,29.657918008,29.659918008, ,11035 BOB WHITE, , , ,HOUSTON, ,TX,77096, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912374,TINSLEY EL,REGULAR INSTRUCTIONAL, ,11035 BOB WHITE,HOUSTON,TX,77096-5714,11035 BOB WHITE,HOUSTON,TX,77096-5714,77096,(713) 778-8400,(713) 778-8405,mjohns26@houstonisd.org,www.houstonisd.org,MS MYTHESIA JOHNSON,'EE 01-05,580,Active,36363,https://txschools.gov/schools/101912374/overview,47416eaf-bbd5-480d-b09b-b39f14e28840,
4789,World,M,98.84,A,"4040 W Fuqua St, Houston, Texas, 77045","4040 W Fuqua St, Houston, TX, 77045, USA",4040 W Fuqua St,PointAddress, , ,"4040 W Fuqua St, Houston, Texas, 77045", , ,20, ,4040, , , , ,W, ,Fuqua,St, , , , , , , , ,4040 W Fuqua St, , , , ,Houston, ,Harris County,Texas,TX, , ,77045,6307,USA,ENG,0,-95.4381110125,29.6135274459,-95.4381110125,29.6143839926,-95.4391110125,-95.4371110125,29.6133839926,29.6153839926, ,4040 W FUQUA, , , ,HOUSTON, ,TX,77045, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912380,R D S P D,REGULAR INSTRUCTIONAL, ,4040 W FUQUA,HOUSTON,TX,77045-6307,4040 W FUQUA,HOUSTON,TX,77045-6307,77045,(713) 293-1001,(713) 293-9771,MKINNETT@houstonisd.org,www.houstonisd.org,MS MARY KINNETT,'EE,31,Active,37925,https://txschools.gov/schools/101912380/overview,294ae8cc-bb55-4473-a17f-47ca77d73d7b,
4790,World,M,100,A,"4842 Anderson Rd, Houston, Texas, 77053","4842 Anderson Rd, Houston, TX, 77053, USA",4842 Anderson Rd,PointAddress, , ,"4842 Anderson Rd, Houston, Texas, 77053", , ,20, ,4842, , , , , , ,Anderson,Rd, , , , , , , , ,4842 Anderson Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77053,2202,USA,ENG,0,-95.4534495601,29.6059898937,-95.4534619653,29.6068440096,-95.4544619653,-95.4524619653,29.6058440096,29.6078440096, ,4842 ANDERSON RD, , , ,HOUSTON, ,TX,77053, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912382,REAGAN K-8 EDUCATIONAL CTR,REGULAR INSTRUCTIONAL, ,4842 ANDERSON RD,HOUSTON,TX,77053-2202,4842 ANDERSON RD,HOUSTON,TX,77053-2202,77053,(713) 556-9575,(713) 556-9576,lmailhio@houstonisd.org,www.houstonisd.org,MS LAUREN MAILHIOT,'EE-08,874,Active,41130,https://txschools.gov/schools/101912382/overview,6ab4fbae-f436-483f-a780-adac21bb6b5b,
4791,World,M,100,A,"7980 Almeda Genoa Rd, Houston, Texas, 77075","7980 Almeda Genoa Rd, Houston, TX, 77075, USA",7980 Almeda Genoa Rd,PointAddress, , ,"7980 Almeda Genoa Rd, Houston, Texas, 77075", , ,20, ,7980, , , , , , ,Almeda Genoa,Rd, , , , , , , , ,7980 Almeda Genoa Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77075,2006,USA,ENG,0,-95.2796512168,29.6256126834,-95.2795030248,29.6249640079,-95.2805030248,-95.2785030248,29.6239640079,29.6259640079, ,7980 ALMEDA GENOA RD, , , ,HOUSTON, ,TX,77075, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912383,DEANDA EL,REGULAR INSTRUCTIONAL, ,7980 ALMEDA GENOA RD,HOUSTON,TX,77075-2006,7980 ALMEDA GENOA RD,HOUSTON,TX,77075-2006,77075,(713) 556-9550,(713) 556-9552,Justin.Ritsema@houstonisd.org,www.houstonisd.org,MR JUSTIN RITSEMA,'EE-05,603,Active,40756,https://txschools.gov/schools/101912383/overview,f3ec54ad-c8dd-40ff-9b6d-c8543e8e7df6,
4792,World,M,98.82,A,"600 Quitman St, Houston, Texas, 77009","600 Quitman St, Houston, TX, 77009, USA",600 Quitman St,PointAddress, , ,"600 Quitman St, Houston, Texas, 77009", , ,20, ,600, , , , , , ,Quitman,St, , , , , , , , ,600 Quitman St, , , , ,Houston, ,Harris County,Texas,TX, , ,77009,8113,USA,ENG,0,-95.3622492567,29.7813246398,-95.3620109592,29.7807570173,-95.3630109592,-95.3610109592,29.7797570173,29.7817570173, ,600 QUITMAN, , , ,HOUSTON, ,TX,77009, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912389,KETELSEN EL,REGULAR INSTRUCTIONAL, ,600 QUITMAN,HOUSTON,TX,77009-8113,600 QUITMAN,HOUSTON,TX,77009-8113,77009,(713) 220-5050,(713) 220-5074,CAGUIRR1@houstonisd.org,www.houstonisd.org,MS CHRISTINA AGUIRRE-OLIVA,'EE-05,511,Active,37424,https://txschools.gov/schools/101912389/overview,0829f763-9e69-4a42-8d92-115589729244,
4793,World,M,98.82,A,"7055 Beechnut St, Houston, Texas, 77074","7055 Beechnut St, Houston, TX, 77074, USA",7055 Beechnut St,PointAddress, , ,"7055 Beechnut St, Houston, Texas, 77074", , ,20, ,7055, , , , , , ,Beechnut,St, , , , , , , , ,7055 Beechnut St, , , , ,Houston, ,Harris County,Texas,TX, , ,77074,6003,USA,ENG,0,-95.5074991731,29.6918721728,-95.5075949782,29.6911820069,-95.5085949782,-95.5065949782,29.6901820069,29.6921820069, ,7055 BEECHNUT, , , ,HOUSTON, ,TX,77074, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912390,ENERGIZED FOR STEM ACADEMY MIDDLE,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,7055 BEECHNUT,HOUSTON,TX,77074-6003,7055 BEECHNUT,HOUSTON,TX,77074-6003,77074,(713) 773-3600,(713) 773-3630,RWHITE15@houstonisd.org,www.houstonisd.org,MR ROBERT WHITE,'06-08,432,Active,40046,https://txschools.gov/schools/101912390/overview,f5faf34c-d6c9-4477-bf32-2156f56a7766,
4794,World,M,100,A,"8301 Neff St, Houston, Texas, 77036","8301 Neff St, Houston, TX, 77036, USA",8301 Neff St,PointAddress, , ,"8301 Neff St, Houston, Texas, 77036", , ,20, ,8301, , , , , , ,Neff,St, , , , , , , , ,8301 Neff St, , , , ,Houston, ,Harris County,Texas,TX, , ,77036,6323,USA,ENG,0,-95.5316569915,29.6995830209,-95.5316569915,29.6995830209,-95.5326569915,-95.5306569915,29.6985830209,29.7005830209, ,8301 NEFF ST, , , ,HOUSTON, ,TX,77036, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912394,NEFF EL,REGULAR INSTRUCTIONAL, ,8301 NEFF ST,HOUSTON,TX,77036-6323,8301 NEFF ST,HOUSTON,TX,77036,77036,(713) 556-9566,(713) 556-9567,awingard@houstonisd.org,www.houstonisd.org,MS AMANDA L WINGARD,'02-05,750,Active,41130,https://txschools.gov/schools/101912394/overview,7ac9dd6d-737c-40b0-99fe-9430a98ff29a,
4795,World,M,98.84,A,"5515 W Orem Dr, Houston, Texas, 77085","5515 W Orem Dr, Houston, TX, 77085, USA",5515 W Orem Dr,PointAddress, , ,"5515 W Orem Dr, Houston, Texas, 77085", , ,20, ,5515, , , , ,W, ,Orem,Dr, , , , , , , , ,5515 W Orem Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77085,1253,USA,ENG,0,-95.4721982011,29.6274737593,-95.4723869616,29.6268669933,-95.4733869616,-95.4713869616,29.6258669933,29.6278669933, ,5515 W OREM, , , ,HOUSTON, ,TX,77085, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912395,HINES-CALDWELL,REGULAR INSTRUCTIONAL, ,5515 W OREM,HOUSTON,TX,77085-1253,5515 W OREM,HOUSTON,TX,77085-1253,77085,(713) 726-3700,(713) 726-3724,DLOFTON@houstonisd.org,www.houstonisd.org,MS DARCELE LOFTON,'EE-05,723,Active,38642,https://txschools.gov/schools/101912395/overview,cd25e233-0a11-46b2-8fd6-da2de0a6eeb1,
4796,World,M,98.82,A,"12909 Briar Forest Dr, Houston, Texas, 77077","12909 Briar Forest Dr, Houston, TX, 77077, USA",12909 Briar Forest Dr,PointAddress, , ,"12909 Briar Forest Dr, Houston, Texas, 77077", , ,20, ,12909, , , , , , ,Briar Forest,Dr, , , , , , , , ,12909 Briar Forest Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77077,2005,USA,ENG,0,-95.615632681,29.754383359,-95.615622036,29.7538869827,-95.616622036,-95.614622036,29.7528869827,29.7548869827, ,12909 BRIAR FOREST, , , ,HOUSTON, ,TX,77077, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912396,RAY DAILY EL,REGULAR INSTRUCTIONAL, ,12909 BRIAR FOREST,HOUSTON,TX,77077-2005,12909 BRIAR FOREST,HOUSTON,TX,77077-2005,77077,(281) 368-2111,(281) 368-7464,ctiet@houstonisd.org,www.houstonisd.org,MS CINDY TIET,'EE-05,721,Active,39315,https://txschools.gov/schools/101912396/overview,3a88e482-e706-4835-95d1-f2a8c1f2ba70,
4797,World,M,100,A,"1510 Jensen Dr, Houston, Texas, 77020","1510 Jensen Dr, Houston, TX, 77020, USA",1510 Jensen Dr,PointAddress, , ,"1510 Jensen Dr, Houston, Texas, 77020", , ,20, ,1510, , , , , , ,Jensen,Dr, , , , , , , , ,1510 Jensen Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77020,2124,USA,ENG,0,-95.3417725187,29.7749810059,-95.3411960114,29.7749810059,-95.3421960114,-95.3401960114,29.7739810059,29.7759810059, ,1510 JENSEN DR, , , ,HOUSTON, ,TX,77020, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912402,SECONDARY DAEP,DAEP INSTRUCTIONAL, ,4400 W 18TH ST,HOUSTON,TX,77092-8501,1510 JENSEN DR,HOUSTON,TX,77020,77020,(713) 556-4988,(713) 556-4989,dbarraga@houstonisd.org, ,MR DAVID P BARRAGATO,'06-12,9,Active,42942,https://txschools.gov/schools/101912402/overview,d62c0b41-0842-487c-b0a5-de9474e77b67,
